source_path,source_line,kind,level,java_source,csharp_targets,status,csharp_evidence,notes
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,234,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,238,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,242,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,246,call,debug,"LOG.debug(parentAttrKey + "" => Handling DATA with encoding: "" + childEncodingAttr);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,252,call,debug,"LOG.debug(parentAttrKey + "" => Data was streamed"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,269,call,debug,"LOG.debug(parentAttrKey + "" => Data was streamed"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,274,call,warn,"LOG.warn(parentAttrKey + "" => Not handling element DATA encoding: "" + childEncodingAttr);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,279,call,warn,"LOG.warn(parentAttrKey + "" => Not handling child element: "" + childTagName);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,290,call,debug,"LOG.debug(""Parse "" + arrayEl.getAttribute(""KEY"") + "" Array"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,316,call,debug,"LOG.debug(parentAttrKey + "" => reading child: "" + childTagName + "" with key: "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,320,call,warn,"LOG.warn(parentAttrKey + "" => Not handling child element: null"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,327,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,331,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,335,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,339,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,343,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,347,call,debug,"LOG.debug(parentAttrKey + "" value("" + i + ""): "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,351,call,warn,"LOG.warn(parentAttrKey + "" => Not handling child element: "" + childTagName);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,362,call,debug,"LOG.debug(""Parse "" + dictEl.getAttribute(""KEY"") + "" Dictionary"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,380,call,warn,"LOG.warn(parentAttrKey + "" => NOT handling child element: null"");",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,386,call,debug,"LOG.debug(parentAttrKey + "" => Handling DICT element with key: "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,388,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,391,call,debug,"LOG.debug(parentAttrKey + "" => Handling STREAM element with key: "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,395,call,debug,"LOG.debug(parentAttrKey + "" => Handling NAME element with key: "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,397,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey + "": "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,401,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey + "": "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,405,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey + "": "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,409,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrVal);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,413,call,debug,"LOG.debug(parentAttrKey + "" => Set "" + childAttrKey);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFAnnotationStamp.java,416,call,warn,"LOG.warn(parentAttrKey + "" => NOT handling child element: "" + childTagName);",src/PdfBox.Net/PDModel/Fdf/FDFAnnotationStamp.cs,absent-region,,The current stamp annotation is a model stub and does not contain the Java embedded-appearance XML/base64/resource parsing implementation that owns these diagnostics.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,47,logger-field,,private static final Log LOG = LogFactory.getLog(FDFDictionary.class);,src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:37: ILogger<FDFDictionary> LOG => PdfBoxLogging.CreateLogger<FDFDictionary>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,101,call,warn,"LOG.warn(""Error parsing ID entry for attribute 'original' ["" + original + ""]. ID entry ignored."", e);",src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:354: LOG.LogWarning(ex, ""Error parsing ID entry for attribute '{AttributeName}' [{Id}]. ID entry ignored."", attributeName, hex);",Consolidated target site: One C# attribute-name helper represents the separate Java original-ID and modified-ID catches.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,110,call,warn,"LOG.warn(""Error parsing ID entry for attribute 'modified' ["" + modified + ""]. ID entry ignored."", e);",src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:354: LOG.LogWarning(ex, ""Error parsing ID entry for attribute '{AttributeName}' [{Id}]. ID entry ignored."", attributeName, hex);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,130,call,warn,"LOG.warn(""Error parsing field entry ["" + currentNode.getNodeValue() + ""]. Field ignored."", e);",src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:89: LOG.LogWarning(ex, ""Error parsing field entry [{FieldValue}]. Field ignored."", field.Value);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,204,call,warn,"LOG.warn(""Unknown or unsupported annotation type '"" + annotationName + ""'"");",src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:109: LOG.LogWarning(""Unknown or unsupported annotation type '{AnnotationType}'"", annotationElement.LocalName);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,211,call,warn,"LOG.warn(""Error parsing annotation information ["" + annot.getNodeValue() + ""]. Annotation ignored"", e);",src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDictionary.cs:115: LOG.LogWarning(ex, ""Error parsing annotation information [{AnnotationValue}]. Annotation ignored"", annotationElement.Value);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDocument.java,50,logger-field,,private static final Log LOG = LogFactory.getLog(FDFDocument.class);,src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs,migrated,src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs:41: ILogger<FDFDocument> LOG => PdfBoxLogging.CreateLogger<FDFDocument>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDocument.java,282,helper-pass,,"IOUtils.closeAndLogException(document, LOG, ""COSDocument"", firstException);",src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs:259: IOUtils.CloseAndLogException(_document, LOG, ""COSDocument"", firstException);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fdf/FDFDocument.java,287,helper-pass,,"IOUtils.closeAndLogException(fdfSource, LOG, ""RandomAccessRead pdfSource"", firstException);",src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs,migrated,"src/PdfBox.Net/PDModel/Fdf/FDFDocument.cs:262: IOUtils.CloseAndLogException( _source, LOG, ""RandomAccessRead pdfSource"", firstException);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormGenerateAppearancesProcessor.java,29,logger-field,,private static final Log LOG = LogFactory.getLog(AcroFormGenerateAppearancesProcessor.class);,src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs,migrated,src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs:35: ILogger<AcroFormGenerateAppearancesProcessor> LOG => PdfBoxLogging.CreateLogger<AcroFormGenerateAppearancesProcessor>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormGenerateAppearancesProcessor.java,51,call,debug,"LOG.debug(""trying to generate appearance streams for fields as NeedAppearances is true()"");",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs:53: LOG.LogDebug( ""trying to generate appearance streams for fields as NeedAppearances is true()"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormGenerateAppearancesProcessor.java,57,call,debug,"LOG.debug(""couldn't generate appearance stream for some fields - check output"");",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs:60: LOG.LogDebug(""couldn't generate appearance stream for some fields - check output"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormGenerateAppearancesProcessor.java,58,call,debug,LOG.debug(ex.getMessage());,src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormGenerateAppearancesProcessor.cs:61: LOG.LogDebug(""{ErrorMessage}"", ex.Message);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,55,logger-field,,private static final Log LOG = LogFactory.getLog(AcroFormOrphanWidgetsProcessor.class);,src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:38: ILogger<AcroFormOrphanWidgetsProcessor> LOG => PdfBoxLogging.CreateLogger<AcroFormOrphanWidgetsProcessor>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,82,call,debug,"LOG.debug(""rebuilding fields from widgets"");",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:57: LOG.LogDebug(""rebuilding fields from widgets"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,88,call,debug,"LOG.debug(""AcroForm default resources is null"");",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:62: LOG.LogDebug(""AcroForm default resources is null"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,102,call,debug,"LOG.debug(""couldn't read annotations for page "" + ioe.getMessage());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,176,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,178,call,debug,"LOG.debug(""added font resource to AcroForm from widget for font name "" + fontName.getName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:144: LOG.LogDebug( ""added font resource to AcroForm from widget for font name {FontName}"", fontName.GetName());",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,184,call,debug,"LOG.debug(""unable to add font to AcroForm for font name "" + fontName.getName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:152: LOG.LogDebug(""unable to add font to AcroForm for font name {FontName}"", fontName.GetName());",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,187,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,189,call,debug,"LOG.debug(""font resource for widget was a subsetted font - ignored: "" + fontName.getName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:131: LOG.LogDebug(""font resource for widget was a subsetted font - ignored: {FontName}"", fontName.GetName());",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,205,call,warn,"LOG.warn(""Field ignored: "" + parent);",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:167: LOG.LogWarning(""Field ignored: {Field}"", rootParent);",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,249,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,251,call,debug,"LOG.debug(""trying to add missing font resource for field "" + field.getFullyQualifiedName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,migrated,"src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs:211: LOG.LogDebug(""trying to add missing font resource for field {FieldName}"", field.GetFullyQualifiedName());",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,258,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,260,call,debug,"LOG.debug(""looked up font for "" + fontName.getName() + "" - found "" + fontMapping.getFont().getName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,264,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,266,call,debug,"LOG.debug(""no suitable font found for field "" + field.getFullyQualifiedName() + "" for font name "" + fontName.getName());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/fixup/processor/AcroFormOrphanWidgetsProcessor.java,272,call,debug,"LOG.debug(""unable to handle font resources for field "" + field.getFullyQualifiedName() + "": "" + ioe.getMessage());",src/PdfBox.Net/PDModel/Fixup/Processor/AcroFormOrphanWidgetsProcessor.cs,absent-region,,"The Java fallback font-mapper branch, including its debug guard, is not present in the adapted orphan-widget processor."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,60,logger-field,,private static final Log LOG = LogFactory.getLog(FileSystemFontProvider.class);,src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:34: ILogger<FileSystemFontProvider> LOG => PdfBoxLogging.CreateLogger<FileSystemFontProvider>();,
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,209,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:175: LOG.IsEnabled(LogLevel.Debug),
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,211,call,debug,"LOG.debug(""Loaded "" + postScriptName + "" from "" + file);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,"src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:177: LOG.LogDebug(""Loaded {PostScriptName} from {FontFile}"", postScriptName, file);",Consolidated target site: The shared C# AddFont helper represents this Java format-specific loaded-font diagnostic.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,217,call,warn,"LOG.warn(""Could not load font file: "" + file, e);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,absent-region,,"These diagnostics belong to Java platform-specific font formats, cache, registry, filesystem, and fallback discovery regions that are absent from the smaller .NET provider."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,271,call,error,"LOG.error(ex.getMessage(), ex);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,"src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:129: LOG.LogError(ex, ""Error accessing the file system"");",
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,286,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,absent-region,,"These diagnostics belong to Java platform-specific font formats, cache, registry, filesystem, and fallback discovery regions that are absent from the smaller .NET provider."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,288,call,debug,"LOG.debug(""Loaded "" + postScriptName + "" from "" + file);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,"src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:177: LOG.LogDebug(""Loaded {PostScriptName} from {FontFile}"", postScriptName, file);",Consolidated target site: The shared C# AddFont helper represents this Java format-specific loaded-font diagnostic.
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,294,call,warn,"LOG.warn(""Could not load font file: "" + file, e);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,absent-region,,"These diagnostics belong to Java platform-specific font formats, cache, registry, filesystem, and fallback discovery regions that are absent from the smaller .NET provider."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,305,guard,debug,LOG.isDebugEnabled(),src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,absent-region,,"These diagnostics belong to Java platform-specific font formats, cache, registry, filesystem, and fallback discovery regions that are absent from the smaller .NET provider."
pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/FileSystemFontProvider.java,307,call,debug,"LOG.debug(""Loaded "" + postScriptName + "" from "" + file);",src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs,migrated,"src/PdfBox.Net/PDModel/Font/FileSystemFontProvider.cs:177: LOG.LogDebug(""Loaded {PostScriptName} from {FontFile}"", postScriptName, file);",
